"Variable" "Variable_type" "N" "Converged" "Beta" "SE" "Variable_pvalue" "LRT_pvalue" "Diff_AIC" "pval" "outcome" "weight" "pvalue_Bonf" "pvalue_FDR"
"DR1TBCAR" "continuous" 5117 TRUE "3.5354449412829e-06" "2.08947495223219e-06" "0.165898428614104" "None" "None" 0.165898428614104 "logLBXRBF" "WTDR4YR" 1 0.381690374553378
"URXMEP" "continuous" 3343 TRUE "-7.0149707113366e-06" "4.85209699183202e-06" "0.166428210732907" "None" "None" 0.166428210732907 "logLBXRBF" "WTSPH4YR" 1 0.381690374553378
"LBXVDB" "continuous" 1056 TRUE "-0.000809851451717941" "0.000553876724616812" "0.167450621221149" "None" "None" 0.167450621221149 "logLBXRBF" "WTMEC4YR" 1 0.381690374553378
"RHQ556" "continuous" 639 TRUE "0.00241005727342179" "0.00167647419675794" "0.167712501661072" "None" "None" 0.167712501661072 "logLBXRBF" "WTMEC4YR" 1 0.381690374553378
"URXP05" "continuous" 3159 TRUE "-4.25586103935715e-06" "2.95913712891162e-06" "0.168529596732205" "None" "None" 0.168529596732205 "logLBXRBF" "WTSPH4YR" 1 0.381690374553378
"LBXVEB" "continuous" 1116 TRUE "-0.0431912426652733" "0.0300446776307496" "0.168709538595694" "None" "None" 0.168709538595694 "logLBXRBF" "WTMEC4YR" 1 0.381690374553378
"DRD370AQ" "continuous" 811 TRUE "-0.00689714133082343" "0.00484611437461254" "0.173875940916888" "None" "None" 0.173875940916888 "logLBXRBF" "WTDR4YR (2 observations are missing weights)" 1 0.390608627834418
"DR1TSUGR" "continuous" 5117 TRUE "0.000113913640154867" "6.98996204731101e-05" "0.17850325581885" "None" "None" 0.17850325581885 "logLBXRBF" "WTDR4YR" 1 0.39819957067282
"LBXTO2" "continuous" 864 TRUE "0.0343581897994901" "0.0247018551365229" "0.182190121011587" "None" "None" 0.182190121011587 "logLBXRBF" "WTMEC4YR" 1 0.399883716651284
"URXMIB" "continuous" 1752 TRUE "-0.0013112901869762" "0.000813554512103959" "0.182297344594182" "None" "None" 0.182297344594182 "logLBXRBF" "WTSPH4YR" 1 0.399883716651284
"LBXBV" "categorical" 1096 TRUE "None" "None" "None" "0.183673817152484" "None" 0.183673817152484 "logLBXRBF" "WTMEC4YR" 1 0.399883716651284
"SELENIUM_mcg" "continuous" 9982 TRUE "-0.000227729369480935" "0.000164548998364917" "0.184272433691971" "None" "None" 0.184272433691971 "logLBXRBF" "WTMEC4YR" 1 0.399883716651284
"DR1TTHEO" "continuous" 9632 TRUE "8.36453349733632e-05" "6.12949530373775e-05" "0.190159360435761" "None" "None" 0.190159360435761 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.406690156720126
"LBXVXY" "continuous" 1225 TRUE "-0.0143602647890708" "0.0105277056616654" "0.190341919148265" "None" "None" 0.190341919148265 "logLBXRBF" "WTMEC4YR" 1 0.406690156720126
"URXP07" "continuous" 3085 TRUE "-1.37370893442059e-05" "1.00999991621538e-05" "0.19156057409682" "None" "None" 0.19156057409682 "logLBXRBF" "WTSPH4YR" 1 0.406690156720126
"LBXVTO" "continuous" 1252 TRUE "-0.00356462895927861" "0.00262673030168957" "0.192508506786016" "None" "None" 0.192508506786016 "logLBXRBF" "WTMEC4YR" 1 0.406690156720126
"DUQ100" "categorical" 4802 TRUE "None" "None" "None" "0.205180786269991" "None" 0.205180786269991 "logLBXRBF" "WTMEC4YR" 1 0.428622501774212
"LBXODT" "continuous" 2886 TRUE "-0.310011865419472" "0.235663725644562" "0.205813969559473" "None" "None" 0.205813969559473 "logLBXRBF" "WTSPO4YR" 1 0.428622501774212
"LBXHBS" "categorical" 9864 TRUE "None" "None" "None" "0.20782514352518" "None" 0.20782514352518 "logLBXRBF" "WTMEC4YR" 1 0.428622501774212
"DRD350F" "categorical" 2869 TRUE "None" "None" "None" "0.208264851959257" "None" 0.208264851959257 "logLBXRBF" "WTDR4YR (6 observations are missing weights)" 1 0.428622501774212
"LBXF09" "continuous" 1038 TRUE "0.0027794959252258" "0.00193959770857807" "0.225135694896221" "None" "None" 0.225135694896221 "logLBXRBF" "WTSPO4YR" 1 0.454617356855193
"DR1TP183" "continuous" 9632 TRUE "0.00543697798106494" "0.00431960834248818" "0.225159498698701" "None" "None" 0.225159498698701 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.454617356855193
"LBX180" "continuous" 3125 TRUE "0.0410733877881235" "0.0327099169185766" "0.226214913167624" "None" "None" 0.226214913167624 "logLBXRBF" "WTSPO4YR" 1 0.454617356855193
"taking_birth_control" "categorical" 1450 TRUE "None" "None" "None" "0.226596112037541" "None" 0.226596112037541 "logLBXRBF" "WTMEC4YR" 1 0.454617356855193
"LBX118" "continuous" 3129 TRUE "0.0640628103901434" "0.051571817146389" "0.231024694367052" "None" "None" 0.231024694367052 "logLBXRBF" "WTSPO4YR" 1 0.46060548439431
"URXMCP" "continuous" 3347 TRUE "0.00612497649844822" "0.00496562848258054" "0.234182026316462" "None" "None" 0.234182026316462 "logLBXRBF" "WTSPH4YR" 1 0.464000412391002
"LBX170" "continuous" 3021 TRUE "0.120007626742248" "0.0996560774864328" "0.245004669210174" "None" "None" 0.245004669210174 "logLBXRBF" "WTSPO4YR" 1 0.482447465913862
"LBX066" "continuous" 3090 TRUE "1.2002813835757" "1.01229296172371" "0.25204788779966" "None" "None" 0.25204788779966 "logLBXRBF" "WTSPO4YR" 1 0.493271633178476
"num_months_longest_job" "continuous" 5434 TRUE "-6.55306463202569e-05" "5.54579982973381e-05" "0.253620271572815" "None" "None" 0.253620271572815 "logLBXRBF" "WTMEC4YR" 1 0.493322357510537
"SMD057" "continuous" 1791 TRUE "-0.000701739163325352" "0.000603128636126732" "0.260698608059547" "None" "None" 0.260698608059547 "logLBXRBF" "WTMEC4YR" 1 0.504017308915124
"LBXPDT" "continuous" 2920 TRUE "-0.0218895967880188" "0.0189457442421026" "0.2639150556613" "None" "None" 0.2639150556613 "logLBXRBF" "WTSPO4YR" 1 0.507162064794908
"VITAMIN_A_IU" "continuous" 9978 TRUE "-2.38821647719603e-06" "2.08676930982984e-06" "0.268293026610018" "None" "None" 0.268293026610018 "logLBXRBF" "WTMEC4YR" 1 0.51248787717722
"DR1TLZ" "continuous" 5117 TRUE "3.16663603957559e-06" "2.5381484049871e-06" "0.280224549539604" "None" "None" 0.280224549539604 "logLBXRBF" "WTDR4YR" 1 0.52839610893201
"SMD070" "continuous" 1347 TRUE "-0.00140205157878102" "0.00125764706250269" "0.280439868319774" "None" "None" 0.280439868319774 "logLBXRBF" "WTMEC4YR" 1 0.52839610893201
"URXP15" "continuous" 3119 TRUE "-0.000106759916655868" "9.61131017946885e-05" "0.282129945416035" "None" "None" 0.282129945416035 "logLBXRBF" "WTMEC4YR" 1 0.52839610893201
"SMD430" "continuous" 2023 TRUE "-0.000864570075473114" "0.000780327532890329" "0.283310222945515" "None" "None" 0.283310222945515 "logLBXRBF" "WTMEC4YR" 1 0.52839610893201
"LBX206" "continuous" 1645 TRUE "0.285767812478831" "0.231837585884791" "0.285211378369018" "None" "None" 0.285211378369018 "logLBXRBF" "WTSPO4YR" 1 0.52839610893201
"how_many_years_in_house" "categorical" 9969 TRUE "None" "None" "None" "0.290712406439689" "None" 0.290712406439689 "logLBXRBF" "WTMEC4YR" 1 0.52839610893201
"DR1TLYCO" "continuous" 5117 TRUE "7.06922111422546e-07" "5.82429438537905e-07" "0.291607502484712" "None" "None" 0.291607502484712 "logLBXRBF" "WTDR4YR" 1 0.52839610893201
"URXEQU" "continuous" 3128 TRUE "6.82859786505629e-06" "6.27494557544837e-06" "0.291680538506934" "None" "None" 0.291680538506934 "logLBXRBF" "WTSPH4YR" 1 0.52839610893201
"DUQ110" "continuous" 920 TRUE "0.0012678493426231" "0.00116698714972621" "0.292454411026497" "None" "None" 0.292454411026497 "logLBXRBF" "WTMEC4YR" 1 0.52839610893201
"LBXTO1" "continuous" 6420 TRUE "-0.000123662329517038" "0.000114156818290277" "0.293815670546734" "None" "None" 0.293815670546734 "logLBXRBF" "WTMEC4YR" 1 0.52839610893201
"DRD370A" "categorical" 4020 TRUE "None" "None" "None" "0.294841715955793" "None" 0.294841715955793 "logLBXRBF" "WTDR4YR (11 observations are missing weights)" 1 0.52839610893201
"URXP14" "continuous" 3097 TRUE "0.000462280692900385" "0.000430567239261502" "0.297981582553483" "None" "None" 0.297981582553483 "logLBXRBF" "WTMEC4YR" 1 0.531039803545034
"URXP13" "continuous" 3150 TRUE "-0.000203065317325376" "0.000191069911819295" "0.302746458134444" "None" "None" 0.302746458134444 "logLBXRBF" "WTMEC4YR" 1 0.533578609336995
"URXUTL" "continuous" 3161 TRUE "-0.0636549687173315" "0.0599859204685999" "0.303458779611555" "None" "None" 0.303458779611555 "logLBXRBF" "WTSHM4YR" 1 0.533578609336995
"LBXHA" "categorical" 9876 TRUE "None" "None" "None" "0.305424141463008" "None" 0.305424141463008 "logLBXRBF" "WTMEC4YR" 1 0.533578609336995
"LBXF10" "continuous" 2393 TRUE "-0.000353468785197615" "0.000334975531974531" "0.306096819776395" "None" "None" 0.306096819776395 "logLBXRBF" "WTSPO4YR" 1 0.533578609336995
"LBXD07" "continuous" 2391 TRUE "-2.78074868778255e-06" "2.64532373277526e-06" "0.307883470263752" "None" "None" 0.307883470263752 "logLBXRBF" "WTSPO4YR" 1 0.533776233772483
"LBXTC2" "continuous" 2396 TRUE "-0.000313203289098428" "0.000302990004044609" "0.315754802806981" "None" "None" 0.315754802806981 "logLBXRBF" "WTMEC4YR" 1 0.544450515778844
"LBX156" "continuous" 3106 TRUE "0.129130601065165" "0.125616225666826" "0.318365856836076" "None" "None" 0.318365856836076 "logLBXRBF" "WTSPO4YR" 1 0.544450515778844
"LBX172" "continuous" 3049 TRUE "0.42208042776206" "0.411288548407825" "0.319160647180702" "None" "None" 0.319160647180702 "logLBXRBF" "WTSPO4YR" 1 0.544450515778844
"LBX128" "continuous" 3126 TRUE "-1.36741871811058" "1.36258267064471" "0.329667428569502" "None" "None" 0.329667428569502 "logLBXRBF" "WTSPO4YR" 1 0.555512443675363
"DR1TVK" "continuous" 5117 TRUE "5.03041850743098e-05" "4.54312048013249e-05" "0.330281916289147" "None" "None" 0.330281916289147 "logLBXRBF" "WTDR4YR" 1 0.555512443675363
"LBX087" "continuous" 1719 TRUE "3.39292427297515" "3.06848325089253" "0.330869480558994" "None" "None" 0.330869480558994 "logLBXRBF" "WTSPO4YR" 1 0.555512443675363
"LBXTCD" "continuous" 2420 TRUE "-0.000317848460002403" "0.000318999011945646" "0.333031178848726" "None" "None" 0.333031178848726 "logLBXRBF" "WTMEC4YR" 1 0.556214377239496
"SMQ120" "categorical" 7644 TRUE "None" "None" "None" "0.337687911471667" "None" 0.337687911471667 "logLBXRBF" "WTMEC4YR" 1 0.559821607850899
"LBX195" "continuous" 1663 TRUE "1.98363004860244" "1.82969239125983" "0.339281518673182" "None" "None" 0.339281518673182 "logLBXRBF" "WTSPO4YR" 1 0.559821607850899
"LBXB12" "continuous" 9885 TRUE "2.01545124401209e-06" "2.05495502378091e-06" "0.340455774053525" "None" "None" 0.340455774053525 "logLBXRBF" "WTMEC4YR" 1 0.559821607850899
"SMQ210" "categorical" 7646 TRUE "None" "None" "None" "0.3432639865517" "None" 0.3432639865517 "logLBXRBF" "WTMEC4YR" 1 0.561544675435859
"RHQ510" "categorical" 4839 TRUE "None" "None" "None" "0.346152415844006" "None" 0.346152415844006 "logLBXRBF" "WTMEC4YR" 1 0.563380717623663
"URXUCD" "continuous" 3081 TRUE "-0.00883672250035434" "0.00923220546355466" "0.351900312015241" "None" "None" 0.351900312015241 "logLBXRBF" "WTSHM4YR" 1 0.566154494693453
"DR1TM201" "continuous" 9632 TRUE "0.00490168611834358" "0.00512787450890929" "0.352524382206926" "None" "None" 0.352524382206926 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.566154494693453
"LBXWME" "continuous" 1504 TRUE "0.0129730762038316" "0.0135907278814428" "0.353181017065822" "None" "None" 0.353181017065822 "logLBXRBF" "WTMEC4YR" 1 0.566154494693453
"MAGNESIUM_mg" "continuous" 9974 TRUE "-5.52262948868491e-05" "5.83524674033951e-05" "0.357190819882997" "None" "None" 0.357190819882997 "logLBXRBF" "WTMEC4YR" 1 0.567045259480094
"URXMC1" "continuous" 1752 TRUE "-0.000745106828118773" "0.000716820435621727" "0.357291840612849" "None" "None" 0.357291840612849 "logLBXRBF" "WTSPH4YR" 1 0.567045259480094
"LBX189" "continuous" 1717 TRUE "3.22664932391815" "3.13122142527037" "0.361015290485492" "None" "None" 0.361015290485492 "logLBXRBF" "WTSPO4YR" 1 0.570107998186193
"SXQ265" "categorical" 4555 TRUE "None" "None" "None" "0.362795998845759" "None" 0.362795998845759 "logLBXRBF" "WTMEC4YR" 1 0.570107998186193
"total_days_drink_year" "continuous" 4753 TRUE "-5.14719434317492e-05" "5.54041102187058e-05" "0.365879384159548" "None" "None" 0.365879384159548 "logLBXRBF" "WTMEC4YR" 1 0.572134919347529
"DR1TM161" "continuous" 9632 TRUE "-0.00353061869631015" "0.00383983892948387" "0.370712727293478" "None" "None" 0.370712727293478 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.576865170763998
"SMD055" "continuous" 1801 TRUE "-0.00085915607937408" "0.000957533145888783" "0.382111652147287" "None" "None" 0.382111652147287 "logLBXRBF" "WTMEC4YR" 1 0.591155192221724
"URXMNM" "continuous" 1752 TRUE "-0.000222121332546278" "0.000229198806222116" "0.387363677334191" "None" "None" 0.387363677334191 "logLBXRBF" "WTSPH4YR" 1 0.591155192221724
"URXETD" "continuous" 3338 TRUE "-5.2715925580039e-06" "5.94629401016106e-06" "0.387699411882164" "None" "None" 0.387699411882164 "logLBXRBF" "WTSPH4YR" 1 0.591155192221724
"LBXVAR" "continuous" 6444 TRUE "0.000753506158869314" "0.000850201987206521" "0.387839145334793" "None" "None" 0.387839145334793 "logLBXRBF" "WTMEC4YR" 1 0.591155192221724
"URXUPT" "continuous" 3211 TRUE "-0.0454773702312916" "0.0516271272676937" "0.390666098272898" "None" "None" 0.390666098272898 "logLBXRBF" "WTSHM4YR" 1 0.591155192221724
"DRD350H" "categorical" 2869 TRUE "None" "None" "None" "0.391071509187382" "None" 0.391071509187382 "logLBXRBF" "WTDR4YR (6 observations are missing weights)" 1 0.591155192221724
"LBX194" "continuous" 1701 TRUE "0.12403335473907" "0.129638787149495" "0.392868027432619" "None" "None" 0.392868027432619 "logLBXRBF" "WTSPO4YR" 1 0.591155192221724
"VITAMIN_B_12_mcg" "continuous" 9978 TRUE "-2.48785226264184e-05" "2.86211238773539e-05" "0.39682474393143" "None" "None" 0.39682474393143 "logLBXRBF" "WTMEC4YR" 1 0.594305602413738
"LBXVBF" "continuous" 1026 TRUE "0.000872791625581526" "0.00100731924112918" "0.406552400466143" "None" "None" 0.406552400466143 "logLBXRBF" "WTMEC4YR" 1 0.606029045554671
"PHOSPHORUS_mg" "continuous" 9984 TRUE "3.00619775466097e-05" "3.68033713126097e-05" "0.425326834605604" "None" "None" 0.425326834605604 "logLBXRBF" "WTMEC4YR" 1 0.631066326693896
"RIBOFLAVIN_mg" "continuous" 9982 TRUE "-0.000247787258462738" "0.000304943142571391" "0.427698547558676" "None" "None" 0.427698547558676 "logLBXRBF" "WTMEC4YR" 1 0.631647391996378
"LBXVBM" "continuous" 1048 TRUE "0.00286644121929449" "0.00354277631384528" "0.435612162403796" "None" "None" 0.435612162403796 "logLBXRBF" "WTMEC4YR" 1 0.640369953026779
"URXUTU" "continuous" 3122 TRUE "0.0264070927372165" "0.0333347417764388" "0.439171358846175" "None" "None" 0.439171358846175 "logLBXRBF" "WTSHM4YR" 1 0.642119251044489
"first_degree_support" "categorical" 2473 TRUE "None" "None" "None" "0.440827949776624" "None" 0.440827949776624 "logLBXRBF" "WTMEC4YR" 1 0.642119251044489
"LBXTHG" "continuous" 3143 TRUE "0.00317180940225078" "0.00422953722284068" "0.462993619044339" "None" "None" 0.462993619044339 "logLBXRBF" "WTMEC4YR" 1 0.671340747614292
"LBXVME" "continuous" 889 TRUE "7.94358088355851e-05" "0.00010374634690486" "0.468896335087381" "None" "None" 0.468896335087381 "logLBXRBF" "WTMEC4YR" 1 0.676823216709839
"URXP21" "continuous" 1733 TRUE "-0.000579095072456996" "0.000732774655092899" "0.473579858272385" "None" "None" 0.473579858272385 "logLBXRBF" "WTMEC4YR" 1 0.68050439094095
"age_stopped_birth_control" "continuous" 2190 TRUE "-0.00084375971048761" "0.00118690433851749" "0.486262102274881" "None" "None" 0.486262102274881 "logLBXRBF" "WTMEC4YR" 1 0.695297655039792
"private_water_source" "categorical" 9897 TRUE "None" "None" "None" "0.48823409005929" "None" 0.48823409005929 "logLBXRBF" "WTMEC4YR" 1 0.695297655039792
"SXQ280" "categorical" 2228 TRUE "None" "None" "None" "0.49962572717818" "None" 0.49962572717818 "logLBXRBF" "WTMEC4YR" 1 0.708358253199286
"DRD370EQ" "continuous" 351 TRUE "-0.00693765516689581" "0.0100373234139494" "0.502601351861677" "None" "None" 0.502601351861677 "logLBXRBF" "WTDR4YR (1 observations are missing weights)" 1 0.708972007251613
"LBX167" "continuous" 3110 TRUE "0.294925610910941" "0.43252230172068" "0.504503591367135" "None" "None" 0.504503591367135 "logLBXRBF" "WTSPO4YR" 1 0.708972007251613
"DRD370UQ" "continuous" 280 TRUE "-0.00578658660775626" "0.00848257815842445" "0.510620886279963" "None" "None" 0.510620886279963 "logLBXRBF" "WTDR4YR (3 observations are missing weights)" 1 0.714421327733807
"LBXPCB" "continuous" 2415 TRUE "9.69153389180426e-06" "1.46021179955964e-05" "0.515778433273137" "None" "None" 0.515778433273137 "logLBXRBF" "WTSPO4YR" 1 0.717390848602286
"URXOP4" "continuous" 2731 TRUE "0.00119166575808606" "0.00181105483001637" "0.519352817602557" "None" "None" 0.519352817602557 "logLBXRBF" "WTSPP4YR" 1 0.717390848602286
"LBX153" "continuous" 3129 TRUE "0.011600099440841" "0.0176353139921194" "0.519489924849931" "None" "None" 0.519489924849931 "logLBXRBF" "WTSPO4YR" 1 0.717390848602286
"DR1TS180" "continuous" 9632 TRUE "-0.000800430470693904" "0.00123146715867041" "0.524391276874624" "None" "None" 0.524391276874624 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.72023984003187
"DRD370FQ" "continuous" 257 TRUE "-0.0112579680096965" "0.0167337538138391" "0.526141469933441" "None" "None" 0.526141469933441 "logLBXRBF" "WTDR4YR (1 observations are missing weights)" 1 0.72023984003187
"LBXWBF" "continuous" 1519 TRUE "0.00521227646968318" "0.00809671745341207" "0.528326403032783" "None" "None" 0.528326403032783 "logLBXRBF" "WTMEC4YR" 1 0.72023984003187
"LBXWCF" "continuous" 1527 TRUE "-0.000278922966817868" "0.000436255078093714" "0.531112129198859" "None" "None" 0.531112129198859 "logLBXRBF" "WTMEC4YR" 1 0.720956464742281
"LBXHXC" "continuous" 2411 TRUE "3.17637533756675e-05" "5.02321246901176e-05" "0.535577997694254" "None" "None" 0.535577997694254 "logLBXRBF" "WTSPO4YR" 1 0.722027340017735
"URXP12" "continuous" 3043 TRUE "0.00025829705741375" "0.000409340662716104" "0.536427835687157" "None" "None" 0.536427835687157 "logLBXRBF" "WTMEC4YR" 1 0.722027340017735
"DRD370BQ" "continuous" 1995 TRUE "0.00184452253369019" "0.00300845902171922" "0.547917977149974" "None" "None" 0.547917977149974 "logLBXRBF" "WTDR4YR (5 observations are missing weights)" 1 0.731546135815931
"SMD160" "continuous" 445 TRUE "-0.00154133178270287" "0.00251183201448909" "0.548086289843284" "None" "None" 0.548086289843284 "logLBXRBF" "WTMEC4YR" 1 0.731546135815931
"URXUCO" "continuous" 3211 TRUE "0.00123618934726564" "0.00207246959573612" "0.558713864964608" "None" "None" 0.558713864964608 "logLBXRBF" "WTSHM4YR" 1 0.740790947678868
"LBXGHC" "continuous" 3002 TRUE "0.150102122144014" "0.252667193600031" "0.560288153414788" "None" "None" 0.560288153414788 "logLBXRBF" "WTSPO4YR" 1 0.740790947678868
"LBXF03" "continuous" 2419 TRUE "-0.000139065629970837" "0.000235112831886861" "0.561979339618452" "None" "None" 0.561979339618452 "logLBXRBF" "WTSPO4YR" 1 0.740790947678868
"LBX178" "continuous" 3127 TRUE "0.232401355315485" "0.404700310285766" "0.573315774393242" "None" "None" 0.573315774393242 "logLBXRBF" "WTSPO4YR" 1 0.752624411652034
"URXETL" "continuous" 3355 TRUE "7.5414297638784e-07" "1.33467900513591e-06" "0.579429553622388" "None" "None" 0.579429553622388 "logLBXRBF" "WTSPH4YR" 1 0.757532900022712
"number_close_friends" "continuous" 2454 TRUE "-0.000563318181981725" "0.00105316434784666" "0.599658902061377" "None" "None" 0.599658902061377 "logLBXRBF" "WTMEC4YR" 1 0.780780366357466
"DRD350A" "categorical" 2869 TRUE "None" "None" "None" "0.604283096405501" "None" 0.604283096405501 "logLBXRBF" "WTDR4YR (6 observations are missing weights)" 1 0.783602877046158
"THIAMIN_mg" "continuous" 9980 TRUE "-9.21498395704401e-05" "0.000175896058224463" "0.607119658468422" "None" "None" 0.607119658468422 "logLBXRBF" "WTMEC4YR" 1 0.783691233843918
"LBD199" "continuous" 1711 TRUE "0.13115932287713" "0.23686971671161" "0.609264658286181" "None" "None" 0.609264658286181 "logLBXRBF" "WTSPO4YR" 1 0.783691233843918
"URXOP5" "continuous" 2730 TRUE "-0.00031905098309309" "0.000622693816413919" "0.614983047165404" "None" "None" 0.614983047165404 "logLBXRBF" "WTSPP4YR" 1 0.787869847573349
"LBXME" "continuous" 6444 TRUE "0.000350455659721659" "0.000703017565477963" "0.624518391188668" "None" "None" 0.624518391188668 "logLBXRBF" "WTMEC4YR" 1 0.796885467156741
"URXOP2" "continuous" 2732 TRUE "-0.000228647455374698" "0.000463068890507776" "0.627790460445943" "None" "None" 0.627790460445943 "logLBXRBF" "WTSPP4YR" 1 0.797869150925321
"URXMBP" "continuous" 3347 TRUE "-2.20809829553008e-05" "4.5638385743005e-05" "0.634683701205492" "None" "None" 0.634683701205492 "logLBXRBF" "WTSPH4YR" 1 0.798659888853275
"LBXV4C" "continuous" 1241 TRUE "0.00364850133617041" "0.00766229412112578" "0.640020339063512" "None" "None" 0.640020339063512 "logLBXRBF" "WTMEC4YR" 1 0.798659888853275
"LBXVOX" "continuous" 1268 TRUE "-0.0145124732043239" "0.0306885518311125" "0.642302608794138" "None" "None" 0.642302608794138 "logLBXRBF" "WTMEC4YR" 1 0.798659888853275
"DR1TTFAT" "continuous" 9632 TRUE "-5.12902434646394e-05" "0.000109392247956812" "0.645122302570747" "None" "None" 0.645122302570747 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.798659888853275
"LBXALD" "continuous" 1698 TRUE "2.29769911560343" "4.64304255057694" "0.64664181528109" "None" "None" 0.64664181528109 "logLBXRBF" "WTSPO4YR" 1 0.798659888853275
"total_days_5drink_year" "continuous" 1805 TRUE "5.23247319841757e-05" "0.00011220934790678" "0.646910762581928" "None" "None" 0.646910762581928 "logLBXRBF" "WTMEC4YR" 1 0.798659888853275
"URXP08" "continuous" 3095 TRUE "1.38295570981132e-05" "2.96673403721999e-05" "0.647022424264244" "None" "None" 0.647022424264244 "logLBXRBF" "WTSPH4YR" 1 0.798659888853275
"DRD350D" "categorical" 2869 TRUE "None" "None" "None" "0.650705450912412" "None" 0.650705450912412 "logLBXRBF" "WTDR4YR (6 observations are missing weights)" 1 0.798659888853275
"DR1TS040" "continuous" 9632 TRUE "0.00519117103514868" "0.0112712336026158" "0.650945363955647" "None" "None" 0.650945363955647 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.798659888853275
"DR1TSFAT" "continuous" 9632 TRUE "-0.000148701152646686" "0.000333251447416054" "0.661074663363178" "None" "None" 0.661074663363178 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.807980144110551
"DR1TP204" "continuous" 9632 TRUE "-0.014941933630626" "0.033866180066367" "0.664624486830751" "None" "None" 0.664624486830751 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.809218363736678
"SMD075" "continuous" 1334 TRUE "-0.000400020919809545" "0.000949538891825689" "0.678829640658142" "None" "None" 0.678829640658142 "logLBXRBF" "WTMEC4YR" 1 0.818069400224559
"DR1TS080" "continuous" 9632 TRUE "-0.0116892004037146" "0.027799967597676" "0.679405334909477" "None" "None" 0.679405334909477 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.818069400224559
"DRD350G" "categorical" 2869 TRUE "None" "None" "None" "0.679587432788426" "None" 0.679587432788426 "logLBXRBF" "WTDR4YR (6 observations are missing weights)" 1 0.818069400224559
"VITAMIN_C_mg" "continuous" 9948 TRUE "-8.92368589002806e-07" "2.21283264933785e-06" "0.691776487774305" "None" "None" 0.691776487774305 "logLBXRBF" "WTMEC4YR" 1 0.829611652631591
"LBXTNA" "continuous" 3117 TRUE "0.0139826385846688" "0.0350483420828062" "0.694894721115751" "None" "None" 0.694894721115751 "logLBXRBF" "WTSPO4YR" 1 0.830230022606459
"URXP16" "continuous" 3082 TRUE "-0.000240806500314742" "0.000629281614086874" "0.706707581930507" "None" "None" 0.706707581930507 "logLBXRBF" "WTMEC4YR" 1 0.841192979984447
"URXUHG" "continuous" 3100 TRUE "-0.0010227817708234" "0.00270362725612829" "0.709632444509954" "None" "None" 0.709632444509954 "logLBXRBF" "WTMEC4YR" 1 0.841534385868681
"LBX110" "continuous" 1719 TRUE "0.763138600799684" "1.95278059337123" "0.715869388438873" "None" "None" 0.715869388438873 "logLBXRBF" "WTSPO4YR" 1 0.841884256234405
"LBX105" "continuous" 3120 TRUE "0.0628650052995478" "0.171394361374075" "0.718304357101911" "None" "None" 0.718304357101911 "logLBXRBF" "WTSPO4YR" 1 0.841884256234405
"URXOP6" "continuous" 2728 TRUE "0.00190890342419002" "0.00524436660079327" "0.720352143681062" "None" "None" 0.720352143681062 "logLBXRBF" "WTSPP4YR" 1 0.841884256234405
"DR1TS140" "continuous" 9632 TRUE "-0.00118018531022589" "0.00324394843875422" "0.720484018658284" "None" "None" 0.720484018658284 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.841884256234405
"URXMHH" "continuous" 1752 TRUE "-1.77280563352399e-05" "4.81330687531489e-05" "0.731303463723598" "None" "None" 0.731303463723598 "logLBXRBF" "WTSPH4YR" 1 0.845273704789308
"LBX157" "continuous" 3098 TRUE "0.285026016642933" "0.819348527818114" "0.732208628114933" "None" "None" 0.732208628114933 "logLBXRBF" "WTSPO4YR" 1 0.845273704789308
"DRD370T" "categorical" 4020 TRUE "None" "None" "None" "0.732933651116614" "None" 0.732933651116614 "logLBXRBF" "WTDR4YR (11 observations are missing weights)" 1 0.845273704789308
"LBXHPE" "continuous" 2825 TRUE "0.0402923770817085" "0.116632778809534" "0.733983749926766" "None" "None" 0.733983749926766 "logLBXRBF" "WTSPO4YR" 1 0.845273704789308
"LBX187" "continuous" 3134 TRUE "0.0270922112015231" "0.080231960120477" "0.739742944993654" "None" "None" 0.739742944993654 "logLBXRBF" "WTSPO4YR" 1 0.848841724650992
"SMQ050" "continuous" 2000 TRUE "6.45483859069178e-05" "0.000209064599493325" "0.761264403073093" "None" "None" 0.761264403073093 "logLBXRBF" "WTMEC4YR" 1 0.864096603384206
"URXP24" "continuous" 1733 TRUE "2.24308147335673e-06" "6.91746417382419e-06" "0.761986714926743" "None" "None" 0.761986714926743 "logLBXRBF" "WTMEC4YR" 1 0.864096603384206
"DR1TS160" "continuous" 9632 TRUE "-0.00018094284420772" "0.000589256953230548" "0.762520064868093" "None" "None" 0.762520064868093 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.864096603384206
