"Variable" "Variable_type" "N" "Converged" "Beta" "SE" "Variable_pvalue" "LRT_pvalue" "Diff_AIC" "pval" "outcome" "weight" "pvalue_Bonf" "pvalue_FDR"
"DR1TP225" "continuous" 3604 TRUE "-1.40448384258499" "1.68308606440498" "0.415589376000847" "None" "None" 0.415589376000847 "LBXHGB" "WTDR4YR (45 observations are missing weights)" 1 0.631512570057929
"URXP24" "continuous" 560 TRUE "-0.000478532395908366" "0.000528075479869589" "0.416090057841907" "None" "None" 0.416090057841907 "LBXHGB" "WTMEC4YR" 1 0.631512570057929
"URXMIB" "continuous" 568 TRUE "-0.00183322421977332" "0.00207879970856128" "0.427655160039249" "None" "None" 0.427655160039249 "LBXHGB" "WTSPH4YR" 1 0.644494396115488
"URXP06" "continuous" 990 TRUE "-1.63035553294487e-05" "2.02793527269812e-05" "0.432525642098006" "None" "None" 0.432525642098006 "LBXHGB" "WTSPH4YR" 1 0.645098978854283
"LBXTO1" "continuous" 3135 TRUE "-0.000355449222855354" "0.00044573461086045" "0.436189615660131" "None" "None" 0.436189615660131 "LBXHGB" "WTMEC4YR" 1 0.645098978854283
"LBXMS1" "categorical" 2067 TRUE "None" "None" "None" "0.437099775391921" "None" 0.437099775391921 "LBXHGB" "WTMEC4YR" 1 0.645098978854283
"LBXD04" "continuous" 221 TRUE "0.00631192253525233" "0.00732754691102841" "0.452367308301401" "None" "None" 0.452367308301401 "LBXHGB" "WTSPO4YR" 1 0.663058931345889
"LBXODT" "continuous" 494 TRUE "5.13068205321266" "7.04742503980643" "0.47650888769388" "None" "None" 0.47650888769388 "LBXHGB" "WTSPO4YR" 1 0.691956195792254
"use_water_treatment" "categorical" 3795 TRUE "None" "None" "None" "0.478549144753521" "None" 0.478549144753521 "LBXHGB" "WTMEC4YR" 1 0.691956195792254
"LBXHA" "categorical" 3810 TRUE "None" "None" "None" "0.486494680198207" "None" 0.486494680198207 "LBXHGB" "WTMEC4YR" 1 0.698723903103465
"LBXF08" "continuous" 206 TRUE "0.0017191268487693" "0.00223085299732423" "0.497061874013352" "None" "None" 0.497061874013352 "LBXHGB" "WTSPO4YR" 1 0.709141606925715
"LBX066" "continuous" 483 TRUE "6.24431445439736" "9.19636655326036" "0.506278939172643" "None" "None" 0.506278939172643 "LBXHGB" "WTSPO4YR" 1 0.717337612685495
"DR1TVB12" "continuous" 3604 TRUE "0.00470436615569536" "0.00698207493060916" "0.509510827701847" "None" "None" 0.509510827701847 "LBXHGB" "WTDR4YR (45 observations are missing weights)" 1 0.717337612685495
"DRD370A" "categorical" 1033 TRUE "None" "None" "None" "0.516293135936873" "None" 0.516293135936873 "LBXHGB" "WTDR4YR (39 observations are missing weights)" 1 0.722135497323469
"URXP11" "continuous" 971 TRUE "0.0014118212678475" "0.00215260141213084" "0.520687959279186" "None" "None" 0.520687959279186 "LBXHGB" "WTMEC4YR" 1 0.723553397959388
"DR1TS080" "continuous" 3604 TRUE "-0.0575482120072977" "0.0886080092581616" "0.524713797261715" "None" "None" 0.524713797261715 "LBXHGB" "WTDR4YR (45 observations are missing weights)" 1 0.724443565251658
"URXP03" "continuous" 1002 TRUE "1.86319531441639e-05" "2.90712009354568e-05" "0.530128552305992" "None" "None" 0.530128552305992 "LBXHGB" "WTSPH4YR" 1 0.72559702523968
"DR1TFA" "continuous" 1995 TRUE "0.000118207702947726" "0.000173167635725029" "0.532330527862756" "None" "None" 0.532330527862756 "LBXHGB" "WTDR4YR" 1 0.72559702523968
"DR1TVB6" "continuous" 3604 TRUE "0.0142685448273626" "0.0232348143776238" "0.547278953470431" "None" "None" 0.547278953470431 "LBXHGB" "WTDR4YR (45 observations are missing weights)" 1 0.741251240776406
"URXP16" "continuous" 968 TRUE "-0.0019248944561078" "0.00318878199553373" "0.554049304776734" "None" "None" 0.554049304776734 "LBXHGB" "WTMEC4YR" 1 0.745701580013969
"URXP13" "continuous" 993 TRUE "-0.00064931600234087" "0.00109230992279727" "0.560044734345336" "None" "None" 0.560044734345336 "LBXHGB" "WTMEC4YR" 1 0.747878661762258
"LBXVAR" "continuous" 3153 TRUE "0.00213610627619038" "0.00361775612860054" "0.56265637637254" "None" "None" 0.56265637637254 "LBXHGB" "WTMEC4YR" 1 0.747878661762258
"LBXCBC" "continuous" 2075 TRUE "-0.0277716976801594" "0.0452673907531602" "0.572714551183569" "None" "None" 0.572714551183569 "LBXHGB" "WTMEC4YR" 1 0.75654885156348
"LBXF04" "continuous" 223 TRUE "0.00657023350283203" "0.0107285469130688" "0.583562937805263" "None" "None" 0.583562937805263 "LBXHGB" "WTSPO4YR" 1 0.761457730253888
"LBXTNA" "continuous" 492 TRUE "1.21313032534381" "2.19877214217767" "0.588312757365973" "None" "None" 0.588312757365973 "LBXHGB" "WTSPO4YR" 1 0.761457730253888
"DR1TTHEO" "continuous" 3604 TRUE "0.000101920157859574" "0.000186812722994962" "0.592446177857288" "None" "None" 0.592446177857288 "LBXHGB" "WTDR4YR (45 observations are missing weights)" 1 0.761457730253888
"URXP21" "continuous" 560 TRUE "-0.00146711732917626" "0.00253217392209717" "0.593390394960034" "None" "None" 0.593390394960034 "LBXHGB" "WTMEC4YR" 1 0.761457730253888
"DRD360" "categorical" 1935 TRUE "None" "None" "None" "0.596311660118378" "None" 0.596311660118378 "LBXHGB" "WTDR4YR (76 observations are missing weights)" 1 0.761457730253888
"DR1TCRYP" "continuous" 1995 TRUE "9.28680647068449e-05" "0.000163587663128512" "0.600588718192212" "None" "None" 0.600588718192212 "LBXHGB" "WTDR4YR" 1 0.761457730253888
"DR1TCOPP" "continuous" 3604 TRUE "0.0210224247194548" "0.0394860445296889" "0.601338114079005" "None" "None" 0.601338114079005 "LBXHGB" "WTDR4YR (45 observations are missing weights)" 1 0.761457730253888
"DR1TVARA" "continuous" 1995 TRUE "4.04156972235605e-05" "7.27243070275569e-05" "0.608006369129165" "None" "None" 0.608006369129165 "LBXHGB" "WTDR4YR" 1 0.765372723492007
"LBXTHG" "continuous" 652 TRUE "0.0179483666877699" "0.0347602162098273" "0.612262732213533" "None" "None" 0.612262732213533 "LBXHGB" "WTMEC4YR" 1 0.766223536220445
"private_water_source" "categorical" 3776 TRUE "None" "None" "None" "0.626549257358428" "None" 0.626549257358428 "LBXHGB" "WTMEC4YR" 1 0.779543843457579
"URXMNP" "continuous" 1050 TRUE "0.00251290043475927" "0.00521459618283113" "0.636024249737916" "None" "None" 0.636024249737916 "LBXHGB" "WTSPH4YR" 1 0.785953329014781
"URXUTU" "continuous" 955 TRUE "-0.0431230448777537" "0.09029879535115" "0.639046164712953" "None" "None" 0.639046164712953 "LBXHGB" "WTSHM4YR" 1 0.785953329014781
"LBXHXC" "continuous" 221 TRUE "-0.000851749441231084" "0.00165925687411302" "0.64313180446842" "None" "None" 0.64313180446842 "LBXHGB" "WTSPO4YR" 1 0.786458320892811
"SMD410" "categorical" 3809 TRUE "None" "None" "None" "0.654157829412555" "None" 0.654157829412555 "LBXHGB" "WTMEC4YR" 1 0.787433435747856
"LBXBHC" "continuous" 489 TRUE "-0.369225431996179" "0.81268145856533" "0.655338791080675" "None" "None" 0.655338791080675 "LBXHGB" "WTSPO4YR" 1 0.787433435747856
"LBXD05" "continuous" 219 TRUE "0.000428047616292139" "0.000868703913657533" "0.65600370887401" "None" "None" 0.65600370887401 "LBXHGB" "WTSPO4YR" 1 0.787433435747856
"URXMZP" "continuous" 1050 TRUE "-0.000127224673893277" "0.000284376649216875" "0.660248064942165" "None" "None" 0.660248064942165 "LBXHGB" "WTSPH4YR" 1 0.787433435747856
"LBDDWS" "continuous" 494 TRUE "5.41824108012701e-05" "0.000122475172879226" "0.66412527575862" "None" "None" 0.66412527575862 "LBXHGB" "WTMEC4YR" 1 0.787433435747856
"URXMOH" "continuous" 568 TRUE "0.000161715863432587" "0.000348352859488656" "0.666623588713183" "None" "None" 0.666623588713183 "LBXHGB" "WTSPH4YR" 1 0.787433435747856
"LBXBCD" "continuous" 3806 TRUE "0.0811165121915241" "0.186868214013173" "0.669686379935092" "None" "None" 0.669686379935092 "LBXHGB" "WTMEC4YR" 1 0.787433435747856
"URXP22" "continuous" 560 TRUE "-0.0061295566606401" "0.0138341101500684" "0.680618970755086" "None" "None" 0.680618970755086 "LBXHGB" "WTMEC4YR" 1 0.795915080555128
"URXMHH" "continuous" 568 TRUE "0.000125377036060929" "0.000319796496182634" "0.715011406250229" "None" "None" 0.715011406250229 "LBXHGB" "WTSPH4YR" 1 0.831589352921462
"URXGNS" "continuous" 1055 TRUE "2.63549900224183e-05" "7.28035410935543e-05" "0.72181154338776" "None" "None" 0.72181154338776 "LBXHGB" "WTSPH4YR" 1 0.8326030599726
"URXOP2" "continuous" 1288 TRUE "-0.000378206276910776" "0.00105209983966311" "0.723664341845344" "None" "None" 0.723664341845344 "LBXHGB" "WTSPP4YR" 1 0.8326030599726
"URXOP1" "continuous" 1288 TRUE "-0.00111649742295808" "0.00320616554879284" "0.731939111350132" "None" "None" 0.731939111350132 "LBXHGB" "WTSPP4YR" 1 0.837620159512986
"LBXRBF" "continuous" 3799 TRUE "0.000125690569855656" "0.000389577193131257" "0.750907136166276" "None" "None" 0.750907136166276 "LBXHGB" "WTMEC4YR" 1 0.854755995423314
"URXP07" "continuous" 979 TRUE "-3.51347248411431e-06" "1.14940501347383e-05" "0.763561610176718" "None" "None" 0.763561610176718 "LBXHGB" "WTSPH4YR" 1 0.864561823163057
"DRD340" "categorical" 1936 TRUE "None" "None" "None" "0.773231883684065" "None" 0.773231883684065 "LBXHGB" "WTDR4YR (76 observations are missing weights)" 1 0.869152455515457
"DR1TLZ" "continuous" 1995 TRUE "-6.01032286932431e-06" "1.97207020919481e-05" "0.775738873847908" "None" "None" 0.775738873847908 "LBXHGB" "WTDR4YR" 1 0.869152455515457
"URXUCD" "continuous" 952 TRUE "-0.0664355669197562" "0.236386140345656" "0.782066482974633" "None" "None" 0.782066482974633 "LBXHGB" "WTSHM4YR" 1 0.870091768832057
"DR1TP226" "continuous" 3604 TRUE "0.0593487227746593" "0.213834926564505" "0.784708931703678" "None" "None" 0.784708931703678 "LBXHGB" "WTDR4YR (45 observations are missing weights)" 1 0.870091768832057
"URXP10" "continuous" 1011 TRUE "-1.16357996833443e-05" "4.5797097791684e-05" "0.802486849815433" "None" "None" 0.802486849815433 "LBXHGB" "WTSPH4YR" 1 0.885217452889189
"DR1TLYCO" "continuous" 1995 TRUE "-8.05934491523951e-07" "3.26232318941987e-06" "0.817036327226814" "None" "None" 0.817036327226814 "LBXHGB" "WTDR4YR" 1 0.896644995007888
"DR1TP184" "continuous" 3604 TRUE "0.554594672054112" "2.46998272978755" "0.825018514968957" "None" "None" 0.825018514968957 "LBXHGB" "WTDR4YR (45 observations are missing weights)" 1 0.900785521445698
"URXUTL" "continuous" 976 TRUE "-0.0458980919780583" "0.231550035025714" "0.845223179154881" "None" "None" 0.845223179154881 "LBXHGB" "WTSHM4YR" 1 0.911473670704503
"URXP12" "continuous" 954 TRUE "0.000528813091913805" "0.00272171161954241" "0.848248302268419" "None" "None" 0.848248302268419 "LBXHGB" "WTMEC4YR" 1 0.911473670704503
"URXP04" "continuous" 1003 TRUE "-7.72439201167098e-07" "4.07649827652948e-06" "0.85195592768563" "None" "None" 0.85195592768563 "LBXHGB" "WTSPH4YR" 1 0.911473670704503
"URXP05" "continuous" 1003 TRUE "3.6088236537599e-06" "1.90453967256465e-05" "0.851956400939193" "None" "None" 0.851956400939193 "LBXHGB" "WTSPH4YR" 1 0.911473670704503
"URXP02" "continuous" 560 TRUE "5.63500063532088e-07" "2.97151062830724e-06" "0.858829922503256" "None" "None" 0.858829922503256 "LBXHGB" "WTSPH4YR" 1 0.911473670704503
"URXUMO" "continuous" 952 TRUE "8.08476715033612e-05" "0.000460244926592025" "0.862634689509049" "None" "None" 0.862634689509049 "LBXHGB" "WTSHM4YR" 1 0.911473670704503
"LBXD01" "continuous" 224 TRUE "-0.00157285712521936" "0.00847597183622104" "0.864622220341187" "None" "None" 0.864622220341187 "LBXHGB" "WTSPO4YR" 1 0.911473670704503
"LBXHBS" "categorical" 3623 TRUE "None" "None" "None" "0.874129162572014" "None" 0.874129162572014 "LBXHGB" "WTMEC4YR" 1 0.916978631325544
"LBXME" "continuous" 3153 TRUE "-0.00042579719054026" "0.00385552956588983" "0.913355288967895" "None" "None" 0.913355288967895 "LBXHGB" "WTMEC4YR" 1 0.94844864839989
"SMD430" "continuous" 839 TRUE "-0.000380847466134448" "0.00358447584266378" "0.916628399705822" "None" "None" 0.916628399705822 "LBXHGB" "WTMEC4YR" 1 0.94844864839989
"LBXDIE" "continuous" 251 TRUE "0.959435195538707" "8.69212836271051" "0.917424627190548" "None" "None" 0.917424627190548 "LBXHGB" "WTSPO4YR" 1 0.94844864839989
"DR1TVK" "continuous" 1995 TRUE "-3.2600269877733e-05" "0.000341690751222585" "0.928578853904959" "None" "None" 0.928578853904959 "LBXHGB" "WTDR4YR" 1 0.955364782382986
"how_many_years_in_house" "categorical" 3805 TRUE "None" "None" "None" "0.936098327152956" "None" 0.936098327152956 "LBXHGB" "WTMEC4YR" 1 0.958493023974797
"DR1TP205" "continuous" 3604 TRUE "-0.0238746137774786" "0.380324128756671" "0.950678347795858" "None" "None" 0.950678347795858 "LBXHGB" "WTDR4YR (45 observations are missing weights)" 1 0.968786506801494
"LBXD07" "continuous" 224 TRUE "7.55490061962215e-06" "0.000134775937840054" "0.958822231114799" "None" "None" 0.958822231114799 "LBXHGB" "WTSPO4YR" 1 0.971741671922836
"LBXOXY" "continuous" 490 TRUE "0.243393173685899" "5.12292339858353" "0.962659974054398" "None" "None" 0.962659974054398 "LBXHGB" "WTSPO4YR" 1 0.971741671922836
"LBXPDE" "continuous" 498 TRUE "0.000362084472953708" "0.0116263880286561" "0.975517948524147" "None" "None" 0.975517948524147 "LBXHGB" "WTSPO4YR" 1 0.980097844996092
"DR1TRET" "continuous" 1995 TRUE "-1.52205833531477e-06" "6.15162721393943e-05" "0.981445589201133" "None" "None" 0.981445589201133 "LBXHGB" "WTDR4YR" 1 0.981445589201133
