"Variable" "Variable_type" "N" "Converged" "Beta" "SE" "Variable_pvalue" "LRT_pvalue" "Diff_AIC" "pval" "outcome" "weight" "pvalue_Bonf" "pvalue_FDR"
"DR1TSFAT" "continuous" 3770 TRUE "-0.00037824002873601" "0.000517599007863664" "0.474878394850113" "None" "None" 0.474878394850113 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.719142669296387
"DR1TVARA" "continuous" 2057 TRUE "1.64607109539785e-05" "2.08993355356214e-05" "0.474968646698079" "None" "None" 0.474968646698079 "logLBXRBF" "WTDR4YR" 1 0.719142669296387
"LBXODT" "continuous" 498 TRUE "-0.51978244917796" "0.735957167534581" "0.489589192576367" "None" "None" 0.489589192576367 "logLBXRBF" "WTSPO4YR" 1 0.731392789314915
"LBDRUIU" "continuous" 3200 TRUE "-0.000140449985049451" "0.000200003039517353" "0.492033997285803" "None" "None" 0.492033997285803 "logLBXRBF" "WTMEC4YR" 1 0.731392789314915
"URXOP5" "continuous" 1334 TRUE "-6.70294872497343e-05" "9.57269166533269e-05" "0.493264904421687" "None" "None" 0.493264904421687 "logLBXRBF" "WTSPP4YR" 1 0.731392789314915
"LBX172" "continuous" 456 TRUE "-3.22817555259605" "4.69090441588805" "0.500624462615213" "None" "None" 0.500624462615213 "logLBXRBF" "WTSPO4YR" 1 0.737220955221033
"URXUUR" "continuous" 546 TRUE "1.02046777657927" "1.40842532491572" "0.508842517487667" "None" "None" 0.508842517487667 "logLBXRBF" "WTMEC4YR" 1 0.742091659575144
"SMD430" "continuous" 874 TRUE "0.000912999981200567" "0.00141963958160202" "0.528725818781709" "None" "None" 0.528725818781709 "logLBXRBF" "WTMEC4YR" 1 0.742091659575144
"VITAMIN_B_12_mcg" "continuous" 3989 TRUE "9.57701684347426e-05" "0.000150627728910789" "0.533368865910797" "None" "None" 0.533368865910797 "logLBXRBF" "WTMEC4YR" 1 0.742091659575144
"DRD360" "categorical" 2066 TRUE "None" "None" "None" "0.534493419251767" "None" 0.534493419251767 "logLBXRBF" "WTDR4YR (81 observations are missing weights)" 1 0.742091659575144
"LBXD01" "continuous" 226 TRUE "-0.00241660465466162" "0.00349241469958777" "0.538709251725576" "None" "None" 0.538709251725576 "logLBXRBF" "WTSPO4YR" 1 0.742091659575144
"URXP10" "continuous" 1041 TRUE "-1.1295538993022e-05" "1.81381322820381e-05" "0.541712700754415" "None" "None" 0.541712700754415 "logLBXRBF" "WTSPH4YR" 1 0.742091659575144
"LBX028" "continuous" 219 TRUE "-1.49459997490581" "2.21283803279336" "0.547808434469348" "None" "None" 0.547808434469348 "logLBXRBF" "WTSPO4YR" 1 0.742091659575144
"LBXTCD" "continuous" 224 TRUE "-0.00297734320992714" "0.00446662152109476" "0.552724812094523" "None" "None" 0.552724812094523 "logLBXRBF" "WTMEC4YR" 1 0.742091659575144
"URXUCS" "continuous" 1032 TRUE "0.000249522051338791" "0.000420854496421916" "0.561057347053041" "None" "None" 0.561057347053041 "logLBXRBF" "WTSHM4YR" 1 0.742091659575144
"DR1TFIBE" "continuous" 3770 TRUE "0.000638188307932001" "0.00108095333028714" "0.562693479097571" "None" "None" 0.562693479097571 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.742091659575144
"URXOP1" "continuous" 1335 TRUE "0.000754835006080473" "0.00127889322250249" "0.562804013898324" "None" "None" 0.562804013898324 "logLBXRBF" "WTSPP4YR" 1 0.742091659575144
"URXEQU" "continuous" 1013 TRUE "-0.000182398924299193" "0.000311565051444208" "0.565950955493657" "None" "None" 0.565950955493657 "logLBXRBF" "WTSPH4YR" 1 0.742091659575144
"URXMC1" "continuous" 581 TRUE "0.00128480574712767" "0.00211506796720428" "0.576345981599102" "None" "None" 0.576345981599102 "logLBXRBF" "WTSPH4YR" 1 0.742091659575144
"URXUCO" "continuous" 1032 TRUE "-0.00848113871533852" "0.0149964576242086" "0.579093212903782" "None" "None" 0.579093212903782 "logLBXRBF" "WTSHM4YR" 1 0.742091659575144
"URXMIB" "continuous" 581 TRUE "0.000669494517689543" "0.00111988273168435" "0.582156890477811" "None" "None" 0.582156890477811 "logLBXRBF" "WTSPH4YR" 1 0.742091659575144
"use_water_treatment" "categorical" 3975 TRUE "None" "None" "None" "0.582520185614158" "None" 0.582520185614158 "logLBXRBF" "WTMEC4YR" 1 0.742091659575144
"DR1TCARB" "continuous" 3770 TRUE "3.76525263207564e-05" "6.7960905940117e-05" "0.586771483149586" "None" "None" 0.586771483149586 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.742091659575144
"LBX167" "continuous" 496 TRUE "-2.41498419101656" "4.43468925182675" "0.593123774150048" "None" "None" 0.593123774150048 "logLBXRBF" "WTSPO4YR" 1 0.742091659575144
"LBX105" "continuous" 496 TRUE "-2.52551837460874" "4.65376314861196" "0.594392005539423" "None" "None" 0.594392005539423 "logLBXRBF" "WTSPO4YR" 1 0.742091659575144
"SMD410" "categorical" 3990 TRUE "None" "None" "None" "0.596503180643501" "None" 0.596503180643501 "logLBXRBF" "WTMEC4YR" 1 0.742091659575144
"LBX156" "continuous" 495 TRUE "-1.28720387754766" "2.38804412502078" "0.596862015283322" "None" "None" 0.596862015283322 "logLBXRBF" "WTSPO4YR" 1 0.742091659575144
"URXGNS" "continuous" 1089 TRUE "-1.51786782133165e-05" "2.83798389373242e-05" "0.599686893764328" "None" "None" 0.599686893764328 "logLBXRBF" "WTSPH4YR" 1 0.742091659575144
"LBX157" "continuous" 494 TRUE "-2.37936353082676" "4.45847679391868" "0.600477652926757" "None" "None" 0.600477652926757 "logLBXRBF" "WTSPO4YR" 1 0.742091659575144
"THIAMIN_mg" "continuous" 3988 TRUE "-0.000902534188183394" "0.00169250136073939" "0.600760157166614" "None" "None" 0.600760157166614 "logLBXRBF" "WTMEC4YR" 1 0.742091659575144
"DR1TSELE" "continuous" 3770 TRUE "0.000102965543448271" "0.00019402740757978" "0.602508164220755" "None" "None" 0.602508164220755 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.742091659575144
"LBX128" "continuous" 496 TRUE "-2.35738733220435" "4.48183104056845" "0.605691329769037" "None" "None" 0.605691329769037 "logLBXRBF" "WTSPO4YR" 1 0.742091659575144
"LBXCOT" "continuous" 3789 TRUE "-0.000305113246452503" "0.000583419179108568" "0.607741781067919" "None" "None" 0.607741781067919 "logLBXRBF" "WTMEC4YR" 1 0.742091659575144
"DR1TACAR" "continuous" 2057 TRUE "1.16680963002708e-05" "2.10702164618698e-05" "0.609231757480222" "None" "None" 0.609231757480222 "logLBXRBF" "WTDR4YR" 1 0.742091659575144
"LBX052" "continuous" 311 TRUE "0.819042094543221" "1.57541981684916" "0.610259793217962" "None" "None" 0.610259793217962 "logLBXRBF" "WTSPO4YR" 1 0.742091659575144
"DR1TATOC" "continuous" 2057 TRUE "0.00110632623559835" "0.00201679557613778" "0.61248927201708" "None" "None" 0.61248927201708 "logLBXRBF" "WTDR4YR" 1 0.742091659575144
"URXUPB" "continuous" 1032 TRUE "-0.0017746024625546" "0.00345613237506454" "0.614234842363337" "None" "None" 0.614234842363337 "logLBXRBF" "WTSHM4YR" 1 0.742091659575144
"LBXMS1" "categorical" 2134 TRUE "None" "None" "None" "0.614382862345933" "None" 0.614382862345933 "logLBXRBF" "WTMEC4YR" 1 0.742091659575144
"URXOP2" "continuous" 1335 TRUE "0.00018417465884569" "0.000375378926466278" "0.629956357366071" "None" "None" 0.629956357366071 "logLBXRBF" "WTSPP4YR" 1 0.756129585856084
"DR1TLZ" "continuous" 2057 TRUE "-2.15112146765688e-06" "4.18058892566546e-06" "0.633992586674074" "None" "None" 0.633992586674074 "logLBXRBF" "WTDR4YR" 1 0.756129585856084
"LBXF08" "continuous" 207 TRUE "-0.000401461397857884" "0.000766214964154233" "0.636555604836982" "None" "None" 0.636555604836982 "logLBXRBF" "WTSPO4YR" 1 0.756129585856084
"DR1TP226" "continuous" 3770 TRUE "-0.0207500613775437" "0.0481305853763765" "0.671798115820783" "None" "None" 0.671798115820783 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.793607664293782
"LBXTHG" "continuous" 719 TRUE "0.00350528129188009" "0.00828748421034923" "0.677625845179991" "None" "None" 0.677625845179991 "logLBXRBF" "WTMEC4YR" 1 0.796117796249716
"DR1TSUGR" "continuous" 2057 TRUE "4.51375182017307e-05" "0.000102979949289822" "0.683791234072513" "None" "None" 0.683791234072513 "logLBXRBF" "WTDR4YR" 1 0.798995191986903
"URXUCD" "continuous" 985 TRUE "0.0328434621257057" "0.0868638511133287" "0.710034009063309" "None" "None" 0.710034009063309 "logLBXRBF" "WTSHM4YR" 1 0.825174659181683
"DR1TPOTA" "continuous" 3770 TRUE "2.1861788102356e-06" "6.16785066675646e-06" "0.727362178169009" "None" "None" 0.727362178169009 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.840768109173854
"LBX101" "continuous" 497 TRUE "-0.635145335177368" "1.83420163282909" "0.733381909826529" "None" "None" 0.733381909826529 "logLBXRBF" "WTSPO4YR" 1 0.843169804143457
"DR1TS120" "continuous" 3770 TRUE "0.00262358953080739" "0.00769386107794996" "0.737283363623116" "None" "None" 0.737283363623116 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.843169804143457
"URXP24" "continuous" 573 TRUE "-4.34276378836899e-05" "0.000132690620252604" "0.759864288442785" "None" "None" 0.759864288442785 "logLBXRBF" "WTMEC4YR" 1 0.862914995732225
"VITAMIN_A_IU" "continuous" 3988 TRUE "-2.18939285397189e-06" "7.25361071118864e-06" "0.766439173947385" "None" "None" 0.766439173947385 "logLBXRBF" "WTMEC4YR" 1 0.862914995732225
"DR1TBCAR" "continuous" 2057 TRUE "-2.1210738824758e-06" "6.67584903708308e-06" "0.766589600859791" "None" "None" 0.766589600859791 "logLBXRBF" "WTDR4YR" 1 0.862914995732225
"DR1TS140" "continuous" 3770 TRUE "0.00101211845350845" "0.00359614173320759" "0.781765715814116" "None" "None" 0.781765715814116 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.869478877201197
"LBX066" "continuous" 486 TRUE "1.28855736301869" "4.60376133671766" "0.782937252161539" "None" "None" 0.782937252161539 "logLBXRBF" "WTSPO4YR" 1 0.869478877201197
"DR1TVB12" "continuous" 3770 TRUE "0.000305564371499641" "0.00110013742157239" "0.784553033381546" "None" "None" 0.784553033381546 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.869478877201197
"URXMBP" "continuous" 1084 TRUE "5.53021368014326e-05" "0.000218095077388989" "0.802869796566014" "None" "None" 0.802869796566014 "logLBXRBF" "WTSPH4YR" 1 0.885215416726631
"DRD370A" "categorical" 1108 TRUE "None" "None" "None" "0.807965339153859" "None" 0.807965339153859 "logLBXRBF" "WTDR4YR (44 observations are missing weights)" 1 0.886288509786121
"DRD350HQ" "continuous" 514 TRUE "0.00182526792809864" "0.00756871864869531" "0.813193427445936" "None" "None" 0.813193427445936 "logLBXRBF" "WTDR4YR (23 observations are missing weights)" 1 0.887495364979067
"URXUMO" "continuous" 985 TRUE "4.5563002648791e-05" "0.000196330774692297" "0.819252260305986" "None" "None" 0.819252260305986 "logLBXRBF" "WTSHM4YR" 1 0.889046143075349
"LBXOXY" "continuous" 494 TRUE "-0.18902263791592" "0.84514434734931" "0.825689681812101" "None" "None" 0.825689681812101 "logLBXRBF" "WTSPO4YR" 1 0.889046143075349
"URXMEP" "continuous" 1084 TRUE "4.10534648378865e-06" "1.84991614315162e-05" "0.827019667977069" "None" "None" 0.827019667977069 "logLBXRBF" "WTSPH4YR" 1 0.889046143075349
"RIBOFLAVIN_mg" "continuous" 3989 TRUE "0.000652174664916241" "0.00380633472771279" "0.865979920841492" "None" "None" 0.865979920841492 "logLBXRBF" "WTMEC4YR" 1 0.926296930253337
"LBXF10" "continuous" 223 TRUE "0.000163050468658346" "0.000964523889521961" "0.876514669612346" "None" "None" 0.876514669612346 "logLBXRBF" "WTSPO4YR" 1 0.932924029537893
"URXP11" "continuous" 1001 TRUE "-5.20887845625201e-05" "0.000349076205986559" "0.883136772446171" "None" "None" 0.883136772446171 "logLBXRBF" "WTMEC4YR" 1 0.934464628740313
"LBXHCB" "continuous" 461 TRUE "-0.036929244050789" "0.254985698155164" "0.886654810525692" "None" "None" 0.886654810525692 "logLBXRBF" "WTMEC4YR" 1 0.934464628740313
"URXUTU" "continuous" 990 TRUE "-0.0025691565657417" "0.0230112233317441" "0.912410183058346" "None" "None" 0.912410183058346 "logLBXRBF" "WTSHM4YR" 1 0.956917996866071
"DR1TKCAL" "continuous" 3770 TRUE "-1.02961805230242e-06" "1.07744149574905e-05" "0.924986369710594" "None" "None" 0.924986369710594 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.957124962930375
"LBXF02" "continuous" 227 TRUE "-0.000368150554487154" "0.00364241149382211" "0.925868649253671" "None" "None" 0.925868649253671 "logLBXRBF" "WTSPO4YR" 1 0.957124962930375
"DR1TCRYP" "continuous" 2057 TRUE "4.3751588812755e-06" "4.42304047439194e-05" "0.925962754834968" "None" "None" 0.925962754834968 "logLBXRBF" "WTDR4YR" 1 0.957124962930375
"URXDAZ" "continuous" 1088 TRUE "1.03237996740004e-06" "1.31494464555138e-05" "0.938338087772646" "None" "None" 0.938338087772646 "logLBXRBF" "WTSPH4YR" 1 0.965276023306789
"URXMNP" "continuous" 1084 TRUE "-5.70557819464628e-05" "0.000893651916851898" "0.949837863811535" "None" "None" 0.949837863811535 "logLBXRBF" "WTSPH4YR" 1 0.972453051045143
"LBX074" "continuous" 498 TRUE "-0.103093158605796" "2.08176505285214" "0.961080498915137" "None" "None" 0.961080498915137 "logLBXRBF" "WTSPO4YR" 1 0.977728599803201
"DR1TPROT" "continuous" 3770 TRUE "-1.06847669072428e-05" "0.000235998513348718" "0.964415918324454" "None" "None" 0.964415918324454 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.977728599803201
"URXUPT" "continuous" 1032 TRUE "-0.00907860021683465" "0.227503015387799" "0.96863345003759" "None" "None" 0.96863345003759 "logLBXRBF" "WTSHM4YR" 1 0.977728599803201
"CALCIUM_mg" "continuous" 3977 TRUE "-1.99427970708805e-06" "0.000104317700688899" "0.984970065048708" "None" "None" 0.984970065048708 "logLBXRBF" "WTMEC4YR" 1 0.987008561021464
"LBXMIR" "continuous" 483 TRUE "-0.0744215713348333" "4.50378549204459" "0.987008561021464" "None" "None" 0.987008561021464 "logLBXRBF" "WTSPO4YR" 1 0.987008561021464
