"Variable" "Variable_type" "N" "Converged" "Beta" "SE" "Variable_pvalue" "LRT_pvalue" "Diff_AIC" "pval" "outcome" "weight" "pvalue_Bonf" "pvalue_FDR"
"SMQ120" "categorical" 7682 TRUE "None" "None" "None" "0.3299078182031" "None" 0.3299078182031 "LBXSIR" "WTMEC4YR" 1 0.723559488217499
"LBX101" "continuous" 3201 TRUE "33.8343209261223" "33.8167692271445" "0.33032063592538" "None" "None" 0.33032063592538 "LBXSIR" "WTSPO4YR" 1 0.723559488217499
"LBXOXY" "continuous" 2930 TRUE "-5.55044481807526" "5.59288548362698" "0.33415111241449" "None" "None" 0.33415111241449 "LBXSIR" "WTSPO4YR" 1 0.727004447280175
"DR1TLZ" "continuous" 5208 TRUE "-0.000201463011590652" "0.000192542700951368" "0.343331319493685" "None" "None" 0.343331319493685 "LBXSIR" "WTDR4YR" 1 0.731661682023595
"LBXVCM" "continuous" 1073 TRUE "-0.267560381559462" "0.272512225381117" "0.345565561296996" "None" "None" 0.345565561296996 "LBXSIR" "WTMEC4YR" 1 0.731661682023595
"LBXPCB" "continuous" 2467 TRUE "-0.00150538611550887" "0.0015581441173752" "0.34677630263814" "None" "None" 0.34677630263814 "LBXSIR" "WTSPO4YR" 1 0.731661682023595
"LBX087" "continuous" 1783 TRUE "-316.935163868366" "306.457087425313" "0.34845111254017" "None" "None" 0.34845111254017 "LBXSIR" "WTSPO4YR" 1 0.731661682023595
"DR1TVB2" "continuous" 9665 TRUE "-0.369043892586929" "0.384542844024486" "0.349923504167891" "None" "None" 0.349923504167891 "LBXSIR" "WTDR4YR (16 observations are missing weights)" 1 0.731661682023595
"LBX156" "continuous" 3176 TRUE "-13.5153670968107" "14.0830292219168" "0.349925152272154" "None" "None" 0.349925152272154 "LBXSIR" "WTSPO4YR" 1 0.731661682023595
"ATENOLOL" "categorical" 10021 TRUE "None" "None" "None" "0.35748187473084" "None" 0.35748187473084 "LBXSIR" "WTMEC4YR" 1 0.737841613848357
"URXUTU" "continuous" 3119 TRUE "-1.49148638592605" "1.5861047147717" "0.359489540392198" "None" "None" 0.359489540392198 "LBXSIR" "WTSHM4YR" 1 0.737841613848357
"DR1TFIBE" "continuous" 9665 TRUE "-0.0543508667057983" "0.0580491514068872" "0.36151664856356" "None" "None" 0.36151664856356 "LBXSIR" "WTDR4YR (16 observations are missing weights)" 1 0.737841613848357
"DR1TSELE" "continuous" 9665 TRUE "0.00793617461732071" "0.00853470397527623" "0.364741565685944" "None" "None" 0.364741565685944 "LBXSIR" "WTDR4YR (16 observations are missing weights)" 1 0.737841613848357
"DR1TM161" "continuous" 9665 TRUE "-0.434257677714553" "0.468213702454729" "0.365949024520414" "None" "None" 0.365949024520414 "LBXSIR" "WTDR4YR (16 observations are missing weights)" 1 0.737841613848357
"DR1TFF" "continuous" 5208 TRUE "-0.00725245004591473" "0.00730899011194678" "0.366629373340799" "None" "None" 0.366629373340799 "LBXSIR" "WTDR4YR" 1 0.737841613848357
"URXP22" "continuous" 1769 TRUE "0.0646983152631832" "0.0660716839378835" "0.372445141624251" "None" "None" 0.372445141624251 "LBXSIR" "WTMEC4YR" 1 0.738695571111117
"DR1TVC" "continuous" 9665 TRUE "-0.00613993145438726" "0.00671909082207187" "0.372898543225832" "None" "None" 0.372898543225832 "LBXSIR" "WTDR4YR (16 observations are missing weights)" 1 0.738695571111117
"LBXIHG" "continuous" 3188 TRUE "0.960849197742848" "1.05523112668653" "0.373935956804696" "None" "None" 0.373935956804696 "LBXSIR" "WTMEC4YR" 1 0.738695571111117
"LBX178" "continuous" 3197 TRUE "-31.4890962202096" "35.0435584954451" "0.380744796986006" "None" "None" 0.380744796986006 "LBXSIR" "WTSPO4YR" 1 0.742133806959402
"URXMC1" "continuous" 1788 TRUE "-0.0615611177344735" "0.0644931956164884" "0.383648445811271" "None" "None" 0.383648445811271 "LBXSIR" "WTSPH4YR" 1 0.742133806959402
"URXMBP" "continuous" 3361 TRUE "-0.00639116833825134" "0.0071608174620547" "0.383891629136123" "None" "None" 0.383891629136123 "LBXSIR" "WTSPH4YR" 1 0.742133806959402
"DRD370BQ" "continuous" 2020 TRUE "0.620601768904506" "0.696838645820205" "0.384895483733603" "None" "None" 0.384895483733603 "LBXSIR" "WTDR4YR (5 observations are missing weights)" 1 0.742133806959402
"LBXHE1" "categorical" 6450 TRUE "None" "None" "None" "0.387285812389975" "None" 0.387285812389975 "LBXSIR" "WTMEC4YR" 1 0.742297807080785
"DRD370T" "categorical" 4038 TRUE "None" "None" "None" "0.393273097169015" "None" 0.393273097169015 "LBXSIR" "WTDR4YR (11 observations are missing weights)" 1 0.746863828694767
"SMQ050" "continuous" 2023 TRUE "-0.0157664674371413" "0.0181405521490611" "0.396218486567849" "None" "None" 0.396218486567849 "LBXSIR" "WTMEC4YR" 1 0.746863828694767
"LBXVXY" "continuous" 1263 TRUE "1.10839723495607" "1.27870643436178" "0.397453486801036" "None" "None" 0.397453486801036 "LBXSIR" "WTMEC4YR" 1 0.746863828694767
"LBXD07" "continuous" 2442 TRUE "-0.000291572382218762" "0.000337461114493711" "0.398945896072981" "None" "None" 0.398945896072981 "LBXSIR" "WTSPO4YR" 1 0.746863828694767
"IRON_mg" "continuous" 9868 TRUE "0.0483644393538249" "0.0569967419276328" "0.407276555789624" "None" "None" 0.407276555789624 "LBXSIR" "WTMEC4YR" 1 0.750012674635804
"num_months_main_job" "continuous" 5303 TRUE "0.00462769233576156" "0.00545639088805157" "0.407506518438782" "None" "None" 0.407506518438782 "LBXSIR" "WTMEC4YR" 1 0.750012674635804
"SMD130" "continuous" 411 TRUE "0.197823479019173" "0.233500935342233" "0.408649439072572" "None" "None" 0.408649439072572 "LBXSIR" "WTMEC4YR" 1 0.750012674635804
"URXP01" "continuous" 1770 TRUE "-4.87110470165825e-05" "5.44062840478255e-05" "0.41164061139059" "None" "None" 0.41164061139059 "LBXSIR" "WTSPH4YR" 1 0.750012674635804
"SMD410" "categorical" 10018 TRUE "None" "None" "None" "0.412274047858811" "None" 0.412274047858811 "LBXSIR" "WTMEC4YR" 1 0.750012674635804
"DR1TCRYP" "continuous" 5208 TRUE "-0.00264943917502123" "0.00306500306027574" "0.426874753905914" "None" "None" 0.426874753905914 "LBXSIR" "WTDR4YR" 1 0.772211633470249
"SMQ210" "categorical" 7684 TRUE "None" "None" "None" "0.432755019546787" "None" 0.432755019546787 "LBXSIR" "WTMEC4YR" 1 0.778475510022711
"SMD100NI" "continuous" 1437 TRUE "4.47726771568488" "5.81339426947402" "0.451192930648972" "None" "None" 0.451192930648972 "LBXSIR" "WTMEC4YR" 1 0.803604473409237
"LBXHE2" "categorical" 5029 TRUE "None" "None" "None" "0.451715558034385" "None" 0.451715558034385 "LBXSIR" "WTMEC4YR" 1 0.803604473409237
"URXOP4" "continuous" 2768 TRUE "-0.0864353251284809" "0.114434609161161" "0.459824239684389" "None" "None" 0.459824239684389 "LBXSIR" "WTSPP4YR" 1 0.813535193287765
"SMD090" "continuous" 1656 TRUE "0.104934041497411" "0.143615563064957" "0.474391244546863" "None" "None" 0.474391244546863 "LBXSIR" "WTMEC4YR" 1 0.820085255026091
"DR1TPHOS" "continuous" 9665 TRUE "-0.000663152384507651" "0.000913487636294348" "0.477199460040105" "None" "None" 0.477199460040105 "LBXSIR" "WTDR4YR (16 observations are missing weights)" 1 0.820085255026091
"URXUHG" "continuous" 3167 TRUE "0.291017708055223" "0.402320053154571" "0.478277084926578" "None" "None" 0.478277084926578 "LBXSIR" "WTMEC4YR" 1 0.820085255026091
"LBXGHC" "continuous" 3070 TRUE "60.2986311067963" "83.4293623178328" "0.479119522974429" "None" "None" 0.479119522974429 "LBXSIR" "WTSPO4YR" 1 0.820085255026091
"LBXF07" "continuous" 2460 TRUE "-0.0631012651014882" "0.0875558945968802" "0.480351964938501" "None" "None" 0.480351964938501 "LBXSIR" "WTSPO4YR" 1 0.820085255026091
"DR1TACAR" "continuous" 5208 TRUE "-0.000390149336989091" "0.000514457195923277" "0.482424236415281" "None" "None" 0.482424236415281 "LBXSIR" "WTDR4YR" 1 0.820085255026091
"URXP03" "continuous" 3191 TRUE "0.00032997145979365" "0.000460375881924594" "0.482729587555577" "None" "None" 0.482729587555577 "LBXSIR" "WTSPH4YR" 1 0.820085255026091
"LBXEND" "continuous" 1697 TRUE "265.361468074279" "356.538679852689" "0.49019040775241" "None" "None" 0.49019040775241 "LBXSIR" "WTSPO4YR" 1 0.820085255026091
"DRD350G" "categorical" 2886 TRUE "None" "None" "None" "0.491632283959162" "None" 0.491632283959162 "LBXSIR" "WTDR4YR (5 observations are missing weights)" 1 0.820085255026091
"DRD350D" "categorical" 2886 TRUE "None" "None" "None" "0.494935146557672" "None" 0.494935146557672 "LBXSIR" "WTDR4YR (5 observations are missing weights)" 1 0.820085255026091
"LBXVTC" "continuous" 1251 TRUE "0.763284330703996" "1.10772842470652" "0.499576006009922" "None" "None" 0.499576006009922 "LBXSIR" "WTMEC4YR" 1 0.820085255026091
"MAGNESIUM_mg" "continuous" 9911 TRUE "0.00401047184963241" "0.00582357607893726" "0.499817092304438" "None" "None" 0.499817092304438 "LBXSIR" "WTMEC4YR" 1 0.820085255026091
"age_started_birth_control" "continuous" 2610 TRUE "0.145927588525811" "0.212609037163475" "0.5007735930889" "None" "None" 0.5007735930889 "LBXSIR" "WTMEC4YR" 1 0.820085255026091
"URXMOP" "continuous" 3361 TRUE "-0.137540872573829" "0.200601476733147" "0.501674639945265" "None" "None" 0.501674639945265 "LBXSIR" "WTSPH4YR" 1 0.820085255026091
"URXUMO" "continuous" 3076 TRUE "-0.00958342237630327" "0.0139790953280734" "0.50172917776441" "None" "None" 0.50172917776441 "LBXSIR" "WTSHM4YR" 1 0.820085255026091
"LBX146" "continuous" 3192 TRUE "-8.57213723693229" "12.6820335871103" "0.507678813218417" "None" "None" 0.507678813218417 "LBXSIR" "WTSPO4YR" 1 0.825619080082476
"SELENIUM_mcg" "continuous" 9943 TRUE "0.00747546986251018" "0.0113692666421527" "0.519169884542337" "None" "None" 0.519169884542337 "LBXSIR" "WTMEC4YR" 1 0.837105765953449
"DR1TVK" "continuous" 5208 TRUE "-0.00328938447490881" "0.0048323285975214" "0.526297374747664" "None" "None" 0.526297374747664 "LBXSIR" "WTDR4YR" 1 0.837105765953449
"use_water_treatment" "categorical" 9980 TRUE "None" "None" "None" "0.528240525685442" "None" 0.528240525685442 "LBXSIR" "WTMEC4YR" 1 0.837105765953449
"DR1TVB1" "continuous" 9665 TRUE "-0.385399748538915" "0.6030761735821" "0.530835123928519" "None" "None" 0.530835123928519 "LBXSIR" "WTDR4YR (16 observations are missing weights)" 1 0.837105765953449
"DR1TPOTA" "continuous" 9665 TRUE "-0.000271290272604447" "0.000425192271407705" "0.531480782223014" "None" "None" 0.531480782223014 "LBXSIR" "WTDR4YR (16 observations are missing weights)" 1 0.837105765953449
"URXP08" "continuous" 3110 TRUE "-0.00295274054508338" "0.00469396372298858" "0.537218251281624" "None" "None" 0.537218251281624 "LBXSIR" "WTSPH4YR" 1 0.837105765953449
"DR1TLYCO" "continuous" 5208 TRUE "-4.45273740317897e-05" "6.76093555184497e-05" "0.539268147140076" "None" "None" 0.539268147140076 "LBXSIR" "WTDR4YR" 1 0.837105765953449
"LBXTO2" "continuous" 873 TRUE "-1.37659814586282" "2.2348104842596" "0.545619189374856" "None" "None" 0.545619189374856 "LBXSIR" "WTMEC4YR" 1 0.837105765953449
"LBXF04" "continuous" 2469 TRUE "0.0211219565779038" "0.0345217959906467" "0.548292002447756" "None" "None" 0.548292002447756 "LBXSIR" "WTSPO4YR" 1 0.837105765953449
"THIAMIN_mg" "continuous" 9864 TRUE "-0.0128833207420486" "0.0211785064419397" "0.550574691167871" "None" "None" 0.550574691167871 "LBXSIR" "WTMEC4YR" 1 0.837105765953449
"LBXTC2" "continuous" 2447 TRUE "-0.0170403169689869" "0.0280445195323819" "0.551031317115775" "None" "None" 0.551031317115775 "LBXSIR" "WTMEC4YR" 1 0.837105765953449
"URXP04" "continuous" 3192 TRUE "0.000138513257690367" "0.000228250142524388" "0.551529846298257" "None" "None" 0.551529846298257 "LBXSIR" "WTSPH4YR" 1 0.837105765953449
"LBXHPE" "continuous" 2892 TRUE "-4.67305059709823" "7.73366000309027" "0.553219201796286" "None" "None" 0.553219201796286 "LBXSIR" "WTSPO4YR" 1 0.837105765953449
"LBXCRY" "continuous" 5371 TRUE "0.0550139138075952" "0.0866319117952964" "0.553327733082108" "None" "None" 0.553327733082108 "LBXSIR" "WTMEC4YR" 1 0.837105765953449
"LBXVBF" "continuous" 1050 TRUE "0.0584230797332883" "0.0956487455908735" "0.553737665056164" "None" "None" 0.553737665056164 "LBXSIR" "WTMEC4YR" 1 0.837105765953449
"LBX177" "continuous" 3144 TRUE "-21.1931105554722" "36.1985272370042" "0.565501173837575" "None" "None" 0.565501173837575 "LBXSIR" "WTSPO4YR" 1 0.85089428960607
"LBXF08" "continuous" 2334 TRUE "-0.00803464570945597" "0.0140019322616064" "0.573187856199945" "None" "None" 0.573187856199945 "LBXSIR" "WTSPO4YR" 1 0.856192273811938
"DR1TVB6" "continuous" 9665 TRUE "0.254693168862414" "0.445201326991559" "0.574340158830368" "None" "None" 0.574340158830368 "LBXSIR" "WTDR4YR (16 observations are missing weights)" 1 0.856192273811938
"DRD370E" "categorical" 4038 TRUE "None" "None" "None" "0.581738353670329" "None" 0.581738353670329 "LBXSIR" "WTDR4YR (11 observations are missing weights)" 1 0.862374641797659
"pneu" "categorical" 7362 TRUE "None" "None" "None" "0.58384370158972" "None" 0.58384370158972 "LBXSIR" "WTMEC4YR" 1 0.862374641797659
"URXP12" "continuous" 3061 TRUE "-0.0133482135689841" "0.0243749331489927" "0.590679038673599" "None" "None" 0.590679038673599 "LBXSIR" "WTMEC4YR" 1 0.864223315403534
"LBXTCD" "continuous" 2472 TRUE "-0.0361486447539005" "0.0660441142239082" "0.590867120464185" "None" "None" 0.590867120464185 "LBXSIR" "WTMEC4YR" 1 0.864223315403534
"SMD055" "continuous" 1819 TRUE "0.0364727420462154" "0.0681651409918817" "0.599153930133347" "None" "None" 0.599153930133347 "LBXSIR" "WTMEC4YR" 1 0.864223315403534
"LBXF06" "continuous" 2452 TRUE "-0.054513778005503" "0.102926284913833" "0.602834289012258" "None" "None" 0.602834289012258 "LBXSIR" "WTSPO4YR" 1 0.864223315403534
"DRD370U" "categorical" 4038 TRUE "None" "None" "None" "0.605218658349197" "None" 0.605218658349197 "LBXSIR" "WTDR4YR (11 observations are missing weights)" 1 0.864223315403534
"LBXALC" "continuous" 5396 TRUE "-0.058278921677459" "0.10593526481682" "0.605897482764502" "None" "None" 0.605897482764502 "LBXSIR" "WTMEC4YR" 1 0.864223315403534
"DRD350FQ" "continuous" 269 TRUE "-1.11606105156578" "2.11442889517918" "0.606509145571778" "None" "None" 0.606509145571778 "LBXSIR" "WTDR4YR (1 observations are missing weights)" 1 0.864223315403534
"LBX128" "continuous" 3195 TRUE "66.2181464001342" "126.33351421016" "0.606566674786331" "None" "None" 0.606566674786331 "LBXSIR" "WTSPO4YR" 1 0.864223315403534
"LBXF05" "continuous" 2480 TRUE "0.021188897195465" "0.0411076749556764" "0.6125122753838" "None" "None" 0.6125122753838 "LBXSIR" "WTSPO4YR" 1 0.864818146881073
"LBX153" "continuous" 3199 TRUE "-0.947790097222864" "1.84726823160069" "0.614137320568179" "None" "None" 0.614137320568179 "LBXSIR" "WTSPO4YR" 1 0.864818146881073
"LBXD02" "continuous" 1098 TRUE "0.0232581085951669" "0.0438173177945989" "0.618280871705454" "None" "None" 0.618280871705454 "LBXSIR" "WTSPO4YR" 1 0.864818146881073
"URXP07" "continuous" 3103 TRUE "-0.000646520906689873" "0.00127607734011815" "0.618552284757769" "None" "None" 0.618552284757769 "LBXSIR" "WTSPH4YR" 1 0.864818146881073
"LBX105" "continuous" 3190 TRUE "-7.09721757422039" "14.0833491619189" "0.620413018414683" "None" "None" 0.620413018414683 "LBXSIR" "WTSPO4YR" 1 0.864818146881073
"SMD080" "continuous" 1657 TRUE "-0.0726346390934524" "0.14776953166484" "0.628984713806082" "None" "None" 0.628984713806082 "LBXSIR" "WTMEC4YR" 1 0.8706911802539
"URXP13" "continuous" 3165 TRUE "0.0107197090801128" "0.0218757682654452" "0.630034301239624" "None" "None" 0.630034301239624 "LBXSIR" "WTMEC4YR" 1 0.8706911802539
"LBXLUZ" "continuous" 5392 TRUE "0.0315956231206923" "0.0631888087473979" "0.638286222327556" "None" "None" 0.638286222327556 "LBXSIR" "WTMEC4YR" 1 0.878325485425098
"URXOP3" "continuous" 2767 TRUE "-0.00244025934002423" "0.00523189575218958" "0.646510349437539" "None" "None" 0.646510349437539 "LBXSIR" "WTSPP4YR" 1 0.885856734122925
"how_many_years_in_house" "categorical" 10004 TRUE "None" "None" "None" "0.657761923987358" "None" 0.657761923987358 "LBXSIR" "WTMEC4YR" 1 0.897454828491226
"LBXBHC" "continuous" 3160 TRUE "-0.230903552309345" "0.535619226863633" "0.671516732092164" "None" "None" 0.671516732092164 "LBXSIR" "WTSPO4YR" 1 0.912356066386823
"RHQ556" "continuous" 638 TRUE "-0.0554197470113322" "0.131051509256678" "0.677126684936327" "None" "None" 0.677126684936327 "LBXSIR" "WTMEC4YR" 1 0.916112573737384
"LBXALD" "continuous" 1761 TRUE "-208.891717581679" "479.758846031656" "0.681419358321324" "None" "None" 0.681419358321324 "LBXSIR" "WTSPO4YR" 1 0.918062901169315
"DR1TCAFF" "continuous" 9665 TRUE "-0.000728617545786251" "0.00184320802898599" "0.697268062175553" "None" "None" 0.697268062175553 "LBXSIR" "WTDR4YR (16 observations are missing weights)" 1 0.9355013167522
"VITAMIN_B_12_mcg" "continuous" 9854 TRUE "0.00112603144987127" "0.00293930718899501" "0.706136601527307" "None" "None" 0.706136601527307 "LBXSIR" "WTMEC4YR" 1 0.943468820297895
"DRD370TQ" "continuous" 645 TRUE "-0.353553819410178" "0.938945485052117" "0.710914772123035" "None" "None" 0.710914772123035 "LBXSIR" "WTDR4YR (2 observations are missing weights)" 1 0.945927919932303
"PHOSPHORUS_mg" "continuous" 9957 TRUE "0.0029749180732223" "0.00809291263518647" "0.717461549432668" "None" "None" 0.717461549432668 "LBXSIR" "WTMEC4YR" 1 0.950710365914893
"URXOP1" "continuous" 2768 TRUE "0.0234916522421736" "0.0665169802467655" "0.728064920285964" "None" "None" 0.728064920285964 "LBXSIR" "WTSPP4YR" 1 0.952739554430051
"num_months_longest_job" "continuous" 5438 TRUE "-0.00229816776944117" "0.00662148955731086" "0.732558242005656" "None" "None" 0.732558242005656 "LBXSIR" "WTMEC4YR" 1 0.952739554430051
"ever_loud_noise_gt3" "categorical" 5305 TRUE "None" "None" "None" "0.733321993945463" "None" 0.733321993945463 "LBXSIR" "WTMEC4YR" 1 0.952739554430051
"LBD199" "continuous" 1776 TRUE "-7.30854446066492" "20.4634832124207" "0.735558473217856" "None" "None" 0.735558473217856 "LBXSIR" "WTSPO4YR" 1 0.952739554430051
"URXETD" "continuous" 3354 TRUE "-0.000377647495542091" "0.00112116082412906" "0.740135922096502" "None" "None" 0.740135922096502 "LBXSIR" "WTSPH4YR" 1 0.952739554430051
"LBXD01" "continuous" 2492 TRUE "0.00852248962589659" "0.0265714617415747" "0.752102412216198" "None" "None" 0.752102412216198 "LBXSIR" "WTSPO4YR" 1 0.952739554430051
"URXP10" "continuous" 3186 TRUE "0.00037914225318886" "0.00119092303538906" "0.753876062872522" "None" "None" 0.753876062872522 "LBXSIR" "WTSPH4YR" 1 0.952739554430051
"URXP24" "continuous" 1769 TRUE "-0.000405931457423207" "0.00125699120849286" "0.759809445483821" "None" "None" 0.759809445483821 "LBXSIR" "WTMEC4YR" 1 0.952739554430051
"FOLIC_ACID_mcg" "continuous" 9846 TRUE "0.000794735765826719" "0.00260736591512835" "0.76401154303031" "None" "None" 0.76401154303031 "LBXSIR" "WTMEC4YR" 1 0.952739554430051
"URXEQU" "continuous" 3152 TRUE "0.00054073238116549" "0.00177911089142379" "0.76466356828096" "None" "None" 0.76466356828096 "LBXSIR" "WTSPH4YR" 1 0.952739554430051
"LBXB12" "continuous" 10010 TRUE "-2.30844864881708e-05" "7.64214588149797e-05" "0.766062563775477" "None" "None" 0.766062563775477 "LBXSIR" "WTMEC4YR" 1 0.952739554430051
"LBX170" "continuous" 3091 TRUE "-2.25682735469776" "7.52118466496861" "0.76756702964051" "None" "None" 0.76756702964051 "LBXSIR" "WTSPO4YR" 1 0.952739554430051
"DR1TVB12" "continuous" 9665 TRUE "0.0195279365388654" "0.0672534720738596" "0.774857095588308" "None" "None" 0.774857095588308 "LBXSIR" "WTDR4YR (16 observations are missing weights)" 1 0.952739554430051
"SMD100CO" "continuous" 1426 TRUE "0.114377828836367" "0.396010090891963" "0.776014823318718" "None" "None" 0.776014823318718 "LBXSIR" "WTMEC4YR" 1 0.952739554430051
"DR1TBCAR" "continuous" 5208 TRUE "-4.05117625475423e-05" "0.000135689792299281" "0.777284442203395" "None" "None" 0.777284442203395 "LBXSIR" "WTDR4YR" 1 0.952739554430051
"DRD370D" "categorical" 4038 TRUE "None" "None" "None" "0.777660787223692" "None" 0.777660787223692 "LBXSIR" "WTDR4YR (11 observations are missing weights)" 1 0.952739554430051
"LBX187" "continuous" 3204 TRUE "-1.82803533566651" "6.41494899112694" "0.778923843380853" "None" "None" 0.778923843380853 "LBXSIR" "WTSPO4YR" 1 0.952739554430051
"SMD030" "continuous" 3443 TRUE "-0.0413198820668804" "0.145187491443667" "0.779201460119716" "None" "None" 0.779201460119716 "LBXSIR" "WTMEC4YR" 1 0.952739554430051
"DRD350A" "categorical" 2886 TRUE "None" "None" "None" "0.781507627364679" "None" 0.781507627364679 "LBXSIR" "WTDR4YR (5 observations are missing weights)" 1 0.952739554430051
"DR1TMAGN" "continuous" 9665 TRUE "0.00116458703616447" "0.00417121096465089" "0.783276725694232" "None" "None" 0.783276725694232 "LBXSIR" "WTDR4YR (16 observations are missing weights)" 1 0.952739554430051
"LBXVOX" "continuous" 1309 TRUE "1.35952734233694" "4.87796115089133" "0.783645516038496" "None" "None" 0.783645516038496 "LBXSIR" "WTMEC4YR" 1 0.952739554430051
"LBX180" "continuous" 3195 TRUE "-0.87940166789272" "3.19688870503898" "0.786387079589334" "None" "None" 0.786387079589334 "LBXSIR" "WTSPO4YR" 1 0.952739554430051
"LBXVCT" "continuous" 1136 TRUE "11.2409964455766" "40.8719632490613" "0.787045718876998" "None" "None" 0.787045718876998 "LBXSIR" "WTMEC4YR" 1 0.952739554430051
"LBXF10" "continuous" 2446 TRUE "0.0131358227098247" "0.0488100761889761" "0.790897051218681" "None" "None" 0.790897051218681 "LBXSIR" "WTSPO4YR" 1 0.953815919447248
"LBXVST" "continuous" 1242 TRUE "0.0647410260400875" "0.249340498020751" "0.798081008741947" "None" "None" 0.798081008741947 "LBXSIR" "WTMEC4YR" 1 0.958888376175026
"DR1TP183" "continuous" 9665 TRUE "-0.11307497292321" "0.45440287496703" "0.806299401181542" "None" "None" 0.806299401181542 "LBXSIR" "WTDR4YR (16 observations are missing weights)" 1 0.96266708933076
"LBXRST" "continuous" 8062 TRUE "-0.194190956991794" "0.784122901649283" "0.80720532335188" "None" "None" 0.80720532335188 "LBXSIR" "WTMEC4YR" 1 0.96266708933076
"SMD057" "continuous" 1809 TRUE "-0.013871528732981" "0.0581021283031812" "0.814001182870065" "None" "None" 0.814001182870065 "LBXSIR" "WTMEC4YR" 1 0.964249878687666
"URXP05" "continuous" 3176 TRUE "5.76200902872515e-05" "0.000242037779721018" "0.814521636655419" "None" "None" 0.814521636655419 "LBXSIR" "WTSPH4YR" 1 0.964249878687666
"LBXBEC" "continuous" 5398 TRUE "-0.0069290514500351" "0.028744587798924" "0.819084805497398" "None" "None" 0.819084805497398 "LBXSIR" "WTMEC4YR" 1 0.966090151750254
"LBDRUIU" "continuous" 6562 TRUE "-0.00328736642654468" "0.0144067643532773" "0.822076712980029" "None" "None" 0.822076712980029 "LBXSIR" "WTMEC4YR" 1 0.966090151750254
"LBXHA" "categorical" 10016 TRUE "None" "None" "None" "0.828469122237547" "None" 0.828469122237547 "LBXSIR" "WTMEC4YR" 1 0.970062026765419
"LBXME" "continuous" 6562 TRUE "0.0219198214373213" "0.103181787393858" "0.83415184913437" "None" "None" 0.83415184913437 "LBXSIR" "WTMEC4YR" 1 0.971134970453526
"LBXBV" "categorical" 1139 TRUE "None" "None" "None" "0.835417350359089" "None" 0.835417350359089 "LBXSIR" "WTMEC4YR" 1 0.971134970453526
"URXETL" "continuous" 3370 TRUE "-6.01745409117058e-05" "0.000298989520282682" "0.842752330437715" "None" "None" 0.842752330437715 "LBXSIR" "WTSPH4YR" 1 0.972125177488346
"LBXD05" "continuous" 2467 TRUE "-0.000617741662327641" "0.00310573883298667" "0.844567832420187" "None" "None" 0.844567832420187 "LBXSIR" "WTSPO4YR" 1 0.972125177488346
"DRD350H" "categorical" 2886 TRUE "None" "None" "None" "0.845326241294214" "None" 0.845326241294214 "LBXSIR" "WTDR4YR (5 observations are missing weights)" 1 0.972125177488346
"VITAMIN_A_IU" "continuous" 9873 TRUE "1.99764427940965e-05" "0.000105426511882797" "0.851835214740518" "None" "None" 0.851835214740518 "LBXSIR" "WTMEC4YR" 1 0.976124338599455
"DR1TCOPP" "continuous" 9665 TRUE "0.0813216915077105" "0.448169556807995" "0.858039694783518" "None" "None" 0.858039694783518 "LBXSIR" "WTDR4YR (16 observations are missing weights)" 1 0.978452702569343
"LBXD03" "continuous" 2470 TRUE "0.000872682776486802" "0.00487558132781672" "0.859944455984857" "None" "None" 0.859944455984857 "LBXSIR" "WTSPO4YR" 1 0.978452702569343
"RHQ510" "categorical" 4880 TRUE "None" "None" "None" "0.866644480034006" "None" 0.866644480034006 "LBXSIR" "WTMEC4YR" 1 0.978695094739199
"LBXTO1" "continuous" 6557 TRUE "0.0021672610766325" "0.0129575036427967" "0.86903087351742" "None" "None" 0.86903087351742 "LBXSIR" "WTMEC4YR" 1 0.978695094739199
"VITAMIN_C_mg" "continuous" 9824 TRUE "-0.000239041519597748" "0.00146417391740234" "0.87213248733263" "None" "None" 0.87213248733263 "LBXSIR" "WTMEC4YR" 1 0.978695094739199
"URXP20" "continuous" 1769 TRUE "-0.00246406943316164" "0.015236848162138" "0.877859878632147" "None" "None" 0.877859878632147 "LBXSIR" "WTMEC4YR" 1 0.978695094739199
"LBX074" "continuous" 3199 TRUE "-1.60131130204747" "10.3555187877957" "0.878830850767386" "None" "None" 0.878830850767386 "LBXSIR" "WTSPO4YR" 1 0.978695094739199
"LBX196" "continuous" 1782 TRUE "4.53277348167071" "28.8649162928558" "0.881362217643433" "None" "None" 0.881362217643433 "LBXSIR" "WTSPO4YR" 1 0.978695094739199
"LBX149" "continuous" 1789 TRUE "-60.524785132865" "387.737789471226" "0.8820630919077" "None" "None" 0.8820630919077 "LBXSIR" "WTSPO4YR" 1 0.978695094739199
"LBX183" "continuous" 3199 TRUE "-3.48142624422777" "23.6843617113944" "0.884771725654496" "None" "None" 0.884771725654496 "LBXSIR" "WTSPO4YR" 1 0.978695094739199
"URXUSB" "continuous" 3086 TRUE "-0.347336146897745" "2.42095348586624" "0.88751232193741" "None" "None" 0.88751232193741 "LBXSIR" "WTSHM4YR" 1 0.978695094739199
"LBXVEB" "continuous" 1148 TRUE "-0.481843020307081" "3.81151493208667" "0.900802691634717" "None" "None" 0.900802691634717 "LBXSIR" "WTMEC4YR" 1 0.989960637223137
"POTASSIUM_mg" "continuous" 9954 TRUE "-0.000945025381063574" "0.0081204694127859" "0.908643367323118" "None" "None" 0.908643367323118 "LBXSIR" "WTMEC4YR" 1 0.990890010829868
